,behavior_type,control_type,episode,severe_low,mild_low,high,total,average_speed,max_acc,min_acc,average_acc,average_distance
41,0,lstm_with_monitor,11,1,0,0,1,4.448717050356475,12.873191833496094,-9.564833641052246,1.440666219301941,20.201851628744873
42,0,lstm_with_monitor,12,1,0,0,1,4.558304348044311,12.873191833496094,-9.764618873596191,1.7435311565956468,19.560639948543916
43,0,lstm_with_monitor,13,1,0,0,1,4.644935728811826,12.873191833496094,-10.608782768249512,1.7481964311524445,19.64652978085183
44,0,lstm_with_monitor,14,0,0,0,0,4.524594947432779,12.873191833496094,-10.606117248535156,1.35378136670755,19.878357546446754
45,0,lstm_with_monitor,15,0,0,0,0,4.482264369416403,12.873191833496094,-10.608782768249512,1.3988847756258702,19.95449469687496
46,0,lstm_with_monitor,16,1,0,0,1,4.51909198251014,12.873191833496094,-7.994279861450195,1.3706483505294174,19.570023017633158
47,0,lstm_with_monitor,17,0,1,1,1,4.599978201196134,12.873191833496094,-8.199129104614258,1.5626572588151786,19.874771526881627
48,0,lstm_with_monitor,18,0,0,0,0,4.502236475479847,12.873191833496094,-9.460420608520508,1.4631579086931303,20.092904499153686
49,0,lstm_with_monitor,19,0,0,0,0,4.269484210730055,12.873425483703612,-10.232949256896973,1.3908084896896242,19.8048847560942
50,0,lstm_with_monitor,20,0,0,0,0,4.384725481603595,12.873239517211914,-9.101977348327637,1.4877680862218947,20.503457859063605
51,0,lstm_with_monitor,21,1,0,0,1,4.476981938546267,12.873191833496094,-8.571038246154785,1.3967156356253962,19.984978663416562
52,0,lstm_with_monitor,22,0,0,0,0,4.410624385291655,12.873191833496094,-8.737955093383789,1.448403228269914,20.07555626294552
53,0,lstm_with_monitor,23,1,0,0,1,4.418290762673612,12.873225212097168,-8.493413925170898,1.421731653472577,19.969069496228382
54,0,lstm_with_monitor,24,0,0,0,0,4.438038600746558,12.873144149780272,-7.253031730651855,1.383113032825421,20.084112496529855
55,0,lstm_with_monitor,25,0,0,0,0,4.439107206922371,12.873187065124512,-9.007730484008787,1.4658585162212352,20.058656563297394
56,0,lstm_with_monitor,26,1,0,0,1,4.252945147529145,12.873191833496094,-9.411096572875977,1.6848027907518794,19.82630580737267
57,0,lstm_with_monitor,27,1,1,0,1,4.4670112347650175,12.873191833496094,-7.097806930541992,1.4045757236934644,20.252509903598142
58,0,lstm_with_monitor,28,0,0,0,0,4.449379791845869,12.87290096282959,-8.865890502929688,1.4450219610328612,20.06069656483178
59,0,lstm_with_monitor,29,2,0,0,2,4.232882333701291,12.873191833496094,-9.114494323730469,1.726371254760348,19.828366355895994
60,0,lstm_with_monitor,0,1,0,0,1,4.4467806763763305,12.873191833496094,-8.516068458557129,1.4649330228687651,20.313562793116414
61,0,lstm_with_monitor,1,0,0,0,0,4.513502916821585,12.873144149780272,-9.524469375610352,1.422138922858838,19.516123899866322
62,0,lstm_with_monitor,2,0,0,0,0,4.459702594458566,12.873191833496094,-8.109688758850098,1.504202372141301,20.09529610976432
63,0,lstm_with_monitor,3,1,1,0,1,4.445287908138663,12.873191833496094,-9.913115501403809,1.485885381799707,20.16659353317753
64,0,lstm_with_monitor,4,0,0,0,0,4.379579332195619,12.873425483703612,-7.194089889526367,1.463492394078617,19.708884592635183
65,0,lstm_with_monitor,5,0,0,0,0,4.417332615193918,12.873191833496094,-10.608782768249512,1.4082703346836385,20.05234574811635
66,0,lstm_with_monitor,6,1,0,0,1,4.443001006202107,12.873191833496094,-10.606989860534668,1.4820993788435364,19.803054115147265
67,0,lstm_with_monitor,7,0,0,0,0,4.459134598232024,12.873191833496094,-8.022017478942871,1.4941676546010338,20.03670443497695
68,0,lstm_with_monitor,8,2,0,0,2,4.496496649434226,13.46320629119873,-9.974479675292969,1.7224482392096019,19.38978777400783
69,0,lstm_with_monitor,9,0,0,0,0,4.438031376297091,12.873191833496094,-10.657844543457031,1.462433208969347,20.119142596952376
70,0,lstm_with_monitor,10,0,0,0,0,4.511210176769721,12.873191833496094,-9.513015747070312,1.471213071153295,19.72587362820985
71,0,lstm_with_monitor,11,0,0,1,1,4.576442971609376,12.875804901123049,-8.091821670532227,1.5050096286187746,19.932688049922717
72,0,lstm_with_monitor,12,1,0,0,1,4.5556188821604655,12.873191833496094,-7.320847511291504,1.3181545717768879,19.29375394185384
73,0,lstm_with_monitor,13,2,0,0,2,2.2811367851152475,12.873172760009766,-9.24034595489502,0.9000318304607972,19.806114303270977
74,0,lstm_with_monitor,14,1,0,0,1,4.4069079125165285,12.873191833496094,-7.557134628295898,1.3627437273620226,19.9296825665694
75,0,lstm_with_monitor,15,0,0,0,0,4.472566562853041,12.873191833496094,-8.897528648376465,1.5077576440328941,19.775786424692757
76,0,lstm_with_monitor,16,0,1,0,0,4.450510723932683,12.873191833496094,-9.496898651123049,1.4826115455517574,20.145170538942406
77,0,lstm_with_monitor,17,0,0,0,0,4.415428057438395,12.873191833496094,-7.8342437744140625,1.4794012392110805,19.969499713738248
78,0,lstm_with_monitor,18,0,1,0,0,4.52259185800874,12.873191833496094,-8.189249038696289,1.471303651560461,20.055390858259358
79,0,lstm_with_monitor,19,1,0,0,1,4.487450578225293,12.873191833496094,-6.841602325439453,1.3442693699988912,19.879081928652095
80,0,lstm_with_monitor,20,0,0,1,1,4.5609270959609525,12.873191833496094,-7.406210899353027,1.3558813839237407,20.11853291099221
81,0,lstm_with_monitor,21,0,0,0,0,2.2957753338026587,12.873191833496094,-7.336091995239258,0.7802231858086124,20.258576157887777
82,0,lstm_with_monitor,22,0,0,0,0,4.326335240031728,12.873172760009766,-9.928951263427734,1.4536570962492217,19.98123781763793
83,0,lstm_with_monitor,23,0,1,0,0,4.402259437492348,12.873191833496094,-9.454922676086426,1.541342976991257,20.16572971527393
84,0,lstm_with_monitor,24,1,0,0,1,4.512661376332544,12.87290096282959,-9.42580223083496,1.4447470346396951,19.714382878287893
85,0,lstm_with_monitor,25,2,1,0,2,4.599067439910377,12.873191833496094,-11.628947257995604,1.7937269326284584,19.872095599222344
86,0,lstm_with_monitor,26,1,0,0,1,4.439602659534198,12.873191833496094,-9.128618240356444,1.4839222457161667,20.20239593751969
87,0,lstm_with_monitor,27,0,0,0,0,4.440592375859994,12.873191833496094,-10.608782768249512,1.4175176022224474,20.11837375087123
88,0,lstm_with_monitor,28,2,0,0,2,4.67772093059743,12.873191833496094,-9.89990234375,1.6907823628698786,19.823004279702396
89,0,lstm_with_monitor,29,0,0,0,0,4.368938428563005,12.873191833496094,-7.801480293273926,1.458243919260753,20.026899893572377
90,0,lstm_with_monitor,0,0,0,0,0,4.399896211658498,12.873191833496094,-9.108924865722656,1.4186508249242242,20.180197919900426
91,0,lstm_with_monitor,1,1,0,0,1,4.627490904978321,12.87290096282959,-10.110259056091309,1.7272505129865385,19.95045428805881
92,0,lstm_with_monitor,2,0,0,0,0,4.311179050654071,12.87322998046875,-7.417426109313965,1.4124187733339755,19.823799274252647
93,0,lstm_with_monitor,3,1,0,0,1,4.338779011652526,12.873191833496094,-10.017633438110352,1.4016804822521063,19.98930322973034
94,0,lstm_with_monitor,4,0,0,0,0,4.475408308225784,12.87290096282959,-8.31441879272461,1.4914936848342657,20.142099984280474
95,0,lstm_with_monitor,5,0,0,0,0,4.460716619778852,12.875804901123049,-8.247160911560059,1.4814357126600217,20.12225478036063
96,0,lstm_with_monitor,6,1,0,0,1,4.446702903130258,12.873191833496094,-9.884023666381836,1.4384744577541886,20.145495239380868
97,0,lstm_with_monitor,7,1,0,0,1,4.427571304688647,12.873191833496094,-10.717220306396484,1.4337472451903335,20.11093767662907
98,0,lstm_with_monitor,8,0,0,0,0,4.4748664335541415,12.873191833496094,-8.73868465423584,1.5085722353705564,19.953747659242115
99,0,lstm_with_monitor,9,0,0,0,0,4.4958632756378725,12.873172760009766,-10.628366470336914,1.4432803138021886,20.039318411957982
100,0,lstm_with_monitor,10,1,0,0,1,4.440234297531642,12.873191833496094,-9.663896560668944,1.401781449881168,20.3865889487728
101,0,lstm_with_monitor,11,0,0,0,0,4.459732037261023,12.873191833496094,-8.760175704956055,1.4554946913276094,19.96658119907627
102,0,lstm_with_monitor,12,0,1,0,0,4.478457203595657,12.873191833496094,-10.608782768249512,1.4942481970922674,20.220917686189036
103,0,lstm_with_monitor,13,0,0,1,1,4.624382361253988,12.873239517211914,-7.15489387512207,1.5971141467299612,20.04897638320923
104,0,lstm_with_monitor,14,1,1,1,2,4.536533362590586,12.873191833496094,-9.435920715332031,1.5273736019840738,20.11635956373371
105,0,lstm_with_monitor,15,0,0,0,0,4.535993119879078,12.873191833496094,-8.189249038696289,1.4219953275603132,19.43430953276785
106,0,lstm_with_monitor,16,1,0,0,1,2.2990940032424176,12.873191833496094,-7.536125183105469,0.7347688600261147,20.146304275194804
107,0,lstm_with_monitor,17,0,0,0,0,4.468602820341552,12.873191833496094,-10.160884857177734,1.4807116639886122,20.000390158071145
108,0,lstm_with_monitor,18,1,0,0,1,4.452391082987229,12.873191833496094,-10.155048370361328,1.5026560503016253,20.26054125542008
109,0,lstm_with_monitor,19,0,0,1,1,4.58085705278813,13.34768295288086,-9.893345832824709,1.534357950263532,20.12628906136317
110,0,lstm_with_monitor,20,0,1,0,0,4.5209327345802075,12.873191833496094,-7.18956470489502,1.3494902941333826,20.104341682058866
111,0,lstm_with_monitor,21,0,0,1,1,4.5939237188074,12.873191833496094,-9.576845169067385,1.5188834683275367,19.882323445671815
112,0,lstm_with_monitor,22,1,0,0,1,4.500938055933,12.873191833496094,-7.459092140197754,1.4199124375513155,19.919226730571072
113,0,lstm_with_monitor,23,0,0,0,0,4.456351582392513,12.87315845489502,-9.110078811645508,1.4656341210928436,20.163066077000888
114,0,lstm_with_monitor,24,1,0,0,1,4.488535049277031,12.873191833496094,-8.029546737670898,1.4137880396971922,19.939694376644173
115,0,lstm_with_monitor,25,0,0,0,0,4.471376528062015,12.873191833496094,-9.634504318237305,1.5185519923911515,19.81692260271543
116,0,lstm_with_monitor,26,0,1,0,0,4.356709570715249,12.873191833496094,-11.186285018920898,1.4762696540803377,19.883841378348215
117,0,lstm_with_monitor,27,0,0,0,0,4.529560802975857,12.875804901123049,-8.003697395324707,1.3894476556207185,19.24911684111545
118,0,lstm_with_monitor,28,0,1,0,0,4.4123266107005295,12.873191833496094,-10.608782768249512,1.475612272616356,20.272311164782597
119,0,lstm_with_monitor,29,1,0,0,1,4.413273656464937,12.873191833496094,-8.190984725952148,1.4194720352011887,19.789997766255567
120,0,no_lstm,0,5,0,0,5,4.61362459346691,12.873172760009766,-10.45259952545166,3.880273838618498,14.53422704747688
121,0,no_lstm,1,5,0,1,6,2.287509606118369,15.061955451965332,-10.557374954223633,1.8626764689863349,17.56666699409485
122,0,no_lstm,2,3,1,2,5,4.58410899140526,13.625731468200684,-11.534485816955566,3.6421370477479127,14.163249718348185
123,0,no_lstm,3,4,0,1,5,4.658317492248734,14.912176132202148,-9.5550537109375,3.806627831701224,14.112080735129279
124,0,no_lstm,4,4,1,0,4,4.55521181984985,12.873191833496094,-11.36788845062256,3.6867316366356344,14.307183710944573
125,0,no_lstm,5,4,0,2,6,4.532777521064269,14.835882186889648,-10.52187442779541,3.7769556099717536,14.402339881796255
126,0,no_lstm,6,3,2,1,4,4.266660006298725,12.873191833496094,-11.31427764892578,3.356969394311309,14.827593292402701
127,0,no_lstm,7,3,3,1,4,4.539326181880802,13.368182182312012,-10.366230010986328,3.6148459526811845,14.740341070068158
128,0,no_lstm,8,3,2,2,5,4.535194574194076,13.459444046020508,-9.471287727355955,3.552603179678029,14.751581132215241
129,0,no_lstm,9,5,0,1,6,4.559074464796485,14.845776557922363,-10.434880256652832,3.799104054965673,14.291841418537873
130,0,no_lstm,10,2,2,2,4,4.454812342355092,13.401074409484863,-11.222825050354004,3.5140160615654983,14.733657003997209
131,0,no_lstm,11,4,0,1,5,4.637295243104924,13.625731468200684,-11.534485816955566,3.7566215328963812,14.081886870749045
132,0,no_lstm,12,4,0,1,5,4.572134626955179,13.59877586364746,-10.89879035949707,3.730149894616222,14.041366973725877
133,0,no_lstm,13,2,2,1,3,4.571349474189578,12.873191833496094,-9.487323760986328,3.556310475370897,14.631331960228195
134,0,no_lstm,14,3,2,1,4,4.567571847201077,12.873191833496094,-11.312417984008787,3.615378938127857,14.576571575430936
135,0,no_lstm,15,5,0,1,6,2.2861437442087884,13.117527961730955,-9.921102523803713,1.8097348809907579,17.555071342786153
136,0,no_lstm,16,4,1,0,4,4.571718899198635,13.51158618927002,-10.851340293884276,3.767867179429534,14.660686838270422
137,0,no_lstm,17,3,1,2,5,4.583370005866778,13.625731468200684,-11.534485816955566,3.6340881254167616,14.168231337865194
138,0,no_lstm,18,3,1,2,5,2.280305187681434,12.873191833496094,-10.39287567138672,1.8014015224451232,17.65749286174774
139,0,no_lstm,19,4,0,1,5,4.644230343507688,14.47286605834961,-11.265912055969238,3.595375977890682,14.352768975074845
140,0,no_lstm,20,3,2,2,5,4.553454183238291,12.877507209777832,-10.096349716186523,3.6364690605242753,14.734562829630264
141,0,no_lstm,21,2,2,1,3,4.55843859899211,14.622635841369627,-10.382919311523438,3.6407921879054164,14.611294233246355
142,0,no_lstm,22,3,0,1,4,4.594673673243216,12.873191833496094,-10.131797790527344,3.6698371050297838,14.405509378115337
143,0,no_lstm,23,2,2,1,3,2.2792662721307875,12.873191833496094,-9.912796020507812,1.7979096716786414,17.59611622810364
144,0,no_lstm,24,2,1,2,4,4.522115312816567,12.873191833496094,-9.471001625061035,3.5757786242829424,14.652366355845803
145,0,no_lstm,25,4,0,3,7,4.576820156018556,12.873191833496094,-10.119190216064451,3.6611907546137554,14.47038803353215
146,0,no_lstm,26,4,1,0,4,4.531028319783033,13.885869979858398,-10.111660957336426,3.563233218961727,14.776955041161465
147,0,no_lstm,27,4,1,1,5,4.550716541145901,13.510475158691406,-10.48126220703125,3.6942655501020836,14.461141368411235
148,0,no_lstm,28,4,0,2,6,4.628098417664941,12.873144149780272,-8.307623863220215,3.7357414866125764,14.694493820037332
149,0,no_lstm,29,3,1,2,5,4.555028629797274,12.873425483703612,-10.937390327453612,3.5373393359397975,14.723566753185349
150,0,no_lstm,0,3,1,2,5,4.583370005866778,13.625731468200684,-11.534485816955566,3.6340881254167616,14.165020364125569
151,0,no_lstm,1,4,0,1,5,4.490415970027536,12.873191833496094,-9.522876739501951,3.703204649774557,14.303232514001186
152,0,no_lstm,2,3,1,2,5,4.590426609894525,13.60438346862793,-10.91355323791504,3.6192884202936906,14.09116289615631
153,0,no_lstm,3,4,0,1,5,4.564500797873757,13.633389472961426,-10.875682830810549,3.7651148575181774,14.15647646755079
154,0,no_lstm,4,4,0,1,5,4.636561618286183,13.575091361999512,-10.874309539794922,3.755162693523346,13.936341084089856
155,0,no_lstm,5,4,1,1,5,4.583359053711982,13.625731468200684,-11.534485816955566,3.634017399097626,14.164575411478678
156,0,no_lstm,6,5,0,0,5,4.82280539470638,13.384060859680176,-19.463802337646484,4.4427682272041205,14.16894102001947
157,0,no_lstm,7,4,1,2,6,4.592547223747662,12.989339828491213,-10.65481662750244,3.628800958276639,14.389445947011312
158,0,no_lstm,8,3,1,2,5,4.583370005866778,13.625731468200684,-11.534485816955566,3.6340881254167616,14.165020364125569
159,0,no_lstm,9,4,0,1,5,4.490016405884242,12.873191833496094,-10.159730911254885,3.7015634934531096,14.281064376332402
160,0,no_lstm,10,4,0,1,5,4.588857265766354,13.918123245239258,-10.134787559509276,3.6969797403543105,14.354812711079916
161,0,no_lstm,11,4,0,1,5,4.454843941404343,13.118720054626465,-10.873608589172363,3.5912606247660595,14.125807135136096
162,0,no_lstm,12,4,0,3,7,4.586406186154605,13.658108711242676,-10.171141624450684,3.6706073468354155,14.476429448175272
163,0,no_lstm,13,4,1,0,4,4.562047284151634,14.57265853881836,-10.450687408447266,3.7033880738364924,14.712902192248414
164,0,no_lstm,14,4,0,1,5,4.576743058543296,13.625707626342772,-11.534485816955566,3.7340831348402337,14.146453817685446
165,0,no_lstm,15,4,1,2,6,4.48991925530466,12.873191833496094,-11.403942108154297,3.639271928657292,14.295245357588225
166,0,no_lstm,16,2,1,2,4,4.550980431866163,12.873191833496094,-11.651506423950195,3.598680860903631,14.635441388515448
167,0,no_lstm,17,4,0,2,6,4.543254136005309,13.01466941833496,-10.180768966674805,3.757100521878727,14.322893370889595
168,0,no_lstm,18,5,0,1,6,4.491182727343205,13.628172874450684,-10.473523139953612,3.7006667434034832,14.394254578484428
169,0,no_lstm,19,4,1,1,5,4.584319773694765,13.625731468200684,-11.534485816955566,3.6332571669192686,14.171950926780701
170,0,no_lstm,20,4,0,0,4,4.74700896775912,13.568787574768066,-19.01136016845703,4.310828668002818,13.659375796640726
171,0,no_lstm,21,3,0,1,4,4.700742615443964,12.873425483703612,-60.37345504760742,4.261468709300506,14.187236892670738
172,0,no_lstm,22,1,2,1,2,4.5606733342283725,12.873191833496094,-8.489060401916504,3.468340595074828,14.609963792838798
173,0,no_lstm,23,4,0,1,5,4.6425266619205585,15.049920082092283,-11.525044441223145,3.767681817067671,14.050459357716093
174,0,no_lstm,24,4,0,2,6,4.550164919463017,13.398213386535645,-11.224193572998049,3.774443119523422,14.506712302909825
175,0,no_lstm,25,3,0,0,3,2.2912254498320945,12.873191833496094,-10.12836456298828,1.7805604334290857,17.665355292956033
176,0,no_lstm,26,3,2,2,5,4.4508923477030145,12.873191833496094,-11.216058731079102,3.489755763852835,14.678413418980387
177,0,no_lstm,27,3,1,2,5,4.583411228277675,13.59508991241455,-11.48479461669922,3.625949434388627,14.133781960805257
178,0,no_lstm,28,4,0,2,6,4.546585435428528,13.086352348327637,-9.153833389282228,3.7599164088455304,14.291149010359257
179,0,no_lstm,29,4,1,1,5,4.529559700780099,13.441181182861328,-11.144981384277344,3.787228720245316,14.33254780581123
180,0,no_lstm,0,3,1,2,5,4.583370005866778,13.625731468200684,-11.534485816955566,3.6340881254167616,14.165020364125569
181,0,no_lstm,1,4,0,3,7,4.588506342145101,12.873191833496094,-10.156865119934082,3.680491007183367,14.470038078156024
182,0,no_lstm,2,4,1,1,5,4.5839805938610345,13.625731468200684,-11.534485816955566,3.635568329697381,14.161987568537395
183,0,no_lstm,3,5,0,2,7,4.586463120588492,12.873172760009766,-10.053868293762209,3.711255083877225,14.57660910774307
184,0,no_lstm,4,3,2,2,5,4.45089906902175,12.873191833496094,-11.212444305419922,3.4912407005752604,14.680844799264685
185,0,no_lstm,5,5,0,3,8,4.472562608172229,13.399462699890137,-9.430441856384276,3.505081430688773,14.705815812275542
186,0,no_lstm,6,3,1,2,5,4.530180926640279,12.87322998046875,-11.166510581970217,3.600088234358075,14.610470368917232
187,0,no_lstm,7,3,1,2,5,4.583370005866778,13.625731468200684,-11.534485816955566,3.6340881254167616,14.165020364125569
188,0,no_lstm,8,3,1,2,5,4.585017856737863,13.626432418823242,-11.534485816955566,3.6360732933579993,14.127291870117187
189,0,no_lstm,9,4,0,2,6,4.531509759777147,13.78382682800293,-9.838714599609377,3.776447646790757,14.362557814066166
190,0,no_lstm,10,5,0,0,5,4.531556972926099,15.064754486083984,-10.53591251373291,3.6420415735530183,14.30476410554187
191,0,no_lstm,11,5,0,0,5,4.56237644034455,13.454012870788574,-11.534485816955566,3.7355750969828723,14.132800257483193
192,0,no_lstm,12,3,2,1,4,4.254779755311067,12.873191833496094,-11.211376190185549,3.3609166263084416,14.876708392030704
193,0,no_lstm,13,4,1,1,5,4.557534746954863,13.406214714050291,-9.471287727355955,3.6483172160181194,14.699814152243912
194,0,no_lstm,14,5,0,0,5,4.5635284078288425,13.556833267211914,-11.534485816955566,3.72991253703505,14.121070294681182
195,0,no_lstm,15,2,2,1,3,4.558441595161683,14.619150161743164,-10.381178855895996,3.639738011203997,14.639838741315122
196,0,no_lstm,16,4,0,1,5,4.624174408832314,15.05000114440918,-10.228643417358398,3.7454537472213043,14.044734111199013
197,0,no_lstm,17,5,0,0,5,2.292093800755893,15.069875717163086,-11.367082595825195,1.9020581724837802,17.447002224127452
198,0,no_lstm,18,3,1,2,5,4.583099209448587,13.621392250061035,-11.540145874023438,3.63503124986876,14.123650778134664
199,0,no_lstm,19,4,1,1,5,4.582680502713612,13.602409362792969,-10.900464057922363,3.630821501874903,14.13571428934733
200,0,no_lstm,20,4,1,0,4,4.563215545452284,14.573988914489746,-10.439538955688477,3.703436547264766,14.613580501632185
201,0,no_lstm,21,5,0,1,6,4.458821173980727,15.072274208068848,-11.388401985168455,3.74541381602435,14.452823768962514
202,0,no_lstm,22,1,0,0,1,5.560393283036048,12.873191833496094,-21.38471221923828,4.72399107882896,16.017044067382812
203,0,no_lstm,23,3,1,2,5,4.583370005866778,13.625731468200684,-11.534485816955566,3.6340881254167616,14.165020364125569
204,0,no_lstm,24,4,0,1,5,4.560836163376941,12.873191833496094,-10.888028144836426,3.751393837966425,14.172722217648529
205,0,no_lstm,25,4,1,1,5,4.575340565634023,13.592143058776855,-11.546244621276855,3.6259792029869593,14.171841727538759
206,0,no_lstm,26,2,2,4,6,4.587486910837598,12.873191833496094,-10.370879173278809,3.4375462076098535,14.406318745343787
207,0,no_lstm,27,4,1,1,5,4.5225822864285234,15.069055557250977,-10.431828498840332,3.606713916686434,14.565305584355405
208,0,no_lstm,28,4,1,1,5,4.582813174308232,13.626341819763184,-11.534485816955566,3.631486992876779,14.116492546399435
209,0,no_lstm,29,2,1,3,5,4.537560040536583,12.873191833496094,-10.462827682495115,3.6177872025045423,14.717435298579755
210,0,no_lstm,0,2,1,1,3,4.409152080373453,12.873191833496094,-10.456089973449709,3.455776144375693,14.866680430446024
211,0,no_lstm,1,4,1,1,5,4.592709103480867,12.873191833496094,-10.671792030334473,3.6284831953826484,14.030064115524292
212,0,no_lstm,2,5,0,0,5,4.616614152076952,13.568172454833984,-10.42222023010254,3.7897107191152712,14.054902542357476
213,0,no_lstm,3,3,1,2,5,4.582703010818254,13.625779151916504,-11.534485816955566,3.6250031907477562,14.177168849309286
214,0,no_lstm,4,5,0,1,6,4.469470395600069,14.614009857177734,-10.012321472167969,3.641098560659594,14.44527194554332
215,0,no_lstm,5,3,0,2,5,4.568071044987274,12.873191833496094,-9.91868495941162,3.6719799167468525,14.425534563096049
216,0,no_lstm,6,2,1,3,5,4.558152143510062,12.873191833496094,-10.459270477294922,3.4892566013489668,14.67596361968691
